fecha,medio,seguidores,texto,URL
"June 30th 2020, 18:16:00.000",DiarioConce,"49,278","Del total de nuevos contagios, 2.690 fueron sintomáticos, 338 asintomáticos y 366 sin notificar, detalló la subsecr… https://t.co/FAuxMJKhim",https://twitter.com/i/web/status/1278089932100288512
"June 30th 2020, 18:10:00.000",elmostrador,"1,761,140","Clínica Santa María informa que el senador Ossandón se encuentra ""estable"" tras segundo contagio de covid-19… https://t.co/aNspPZoFUI",https://twitter.com/i/web/status/1278088422096203776
"June 30th 2020, 17:44:08.000",biobio,"3,199,930",👇 ACTUALIZADO | https://t.co/rZjlM2k1WY,https://www.biobiochile.cl/noticias/nacional/chile/2020/03/27/como-han-evolucionado-los-contagios-por-coronavirus-en-cada-region-de-chile.shtml
"June 30th 2020, 16:40:43.000",AgriculturaFM,"129,485",La Casa Blanca advierte que EE.UU. puede llegar a los 100 mil contagios diarios https://t.co/fuxPKnbnix,http://921.cl/2wk9
"June 30th 2020, 16:18:49.000",latercera,"1,939,924",Ossandón y su extraña recaída: lo que la ciencia sabe hasta hoy de la inmunidad de los contagiados de coronavirus y… https://t.co/BBiqB4u5dO,https://twitter.com/i/web/status/1278060443337142273
"June 30th 2020, 16:15:34.000",biobio,"3,199,905","Si bien la capital ha tenido un respiro en el número de contagios que suma cada día, la ocupación de camas críticas… https://t.co/gHesgmtXvr",https://twitter.com/i/web/status/1278059626983043079
"June 30th 2020, 16:11:40.000",el_dinamo,"487,241",Ex senador Andrés Zaldívar está en cuarentena por contacto con familiar COVID-19 positivo https://t.co/bhdOGOj90U,https://www.eldinamo.cl/nacional/2020/06/30/coronavirus-chile-ex-senador-andres-zaldivar-esta-en-cuarentena-por-contagio-con-covid-19/
"June 30th 2020, 16:00:57.000",nacioncl,"336,611","De confirmarse una segunda infección por coronavirus del senador, Manuel José Ossandón, “sería una situación bastan… https://t.co/vjiIctEjcg",https://twitter.com/i/web/status/1278055947190046725
"June 30th 2020, 15:53:30.000",24HorasTVN,"3,687,389",#24Data | El Ministerio de Salud informó 3.394 nuevos contagios en la última jornada. https://t.co/y4gZHbv6AM,http://bit.ly/3blhpwB
"June 30th 2020, 15:17:00.000",latercera,"1,939,905",RT @QuePasaCL: El extraño caso del pueblo italiano en que casi la mitad de sus contagiados era asintomático https://t.co/qQhqsilFMX https:/…,https://bit.ly/2YJEVzr
"June 30th 2020, 15:15:03.000",thecliniccl,"1,863,487",Enrique Paris y posible nuevo contagio de Ossandón: “Se trataría de un caso poco frecuente” https://t.co/AeYJv6S0A6,https://www.theclinic.cl/2020/06/30/enrique-paris-y-posible-nuevo-contagio-de-ossandon-se-trataria-de-un-caso-poco-frecuente/
"June 30th 2020, 14:55:00.000",T13,"3,223,712",🔹 Ex ministro Andrés Zaldívar está contagiado de coronavirus a sus 84 años https://t.co/jb00tIur4u,https://www.t13.cl/noticia/politica/andres-zaldivar-cuarentena-posible-contagio-coronavirus-30-06-2020
"June 30th 2020, 14:45:05.000",thecliniccl,"1,863,482",Chile registra 113 fallecidos y 3.394 nuevos contagiados de Covid-19 en última jornada https://t.co/WCbnlOwwxg,https://www.theclinic.cl/2020/06/30/chile-registra-113-fallecidos-y-3-394-nuevos-contagiados-de-covid-19-en-ultima-jornada/
"June 30th 2020, 14:43:15.000",nacioncl,"336,605","De confirmarse una segunda infección por coronavirus del senador, Manuel José Ossandón, “sería una situación bastan… https://t.co/qneYIrd2b0",https://twitter.com/i/web/status/1278036391553896448
"June 30th 2020, 14:40:00.000",elmostrador,"1,761,090","Caso de estudio: ministro Paris califica como ""bastante inédito"" segundo contagio por Covid-19 del senador Ossandón… https://t.co/dReVs4t778",https://twitter.com/i/web/status/1278035574042001410
"June 30th 2020, 14:40:00.000",RadioDuna,"87,707","#AhoraEnDuna | Tomás Flores ( @tomas_floresj ) : ""Cuando pasas 14 días consecutivos bajando la tasa de contagios s… https://t.co/ATXTxYBZbt",https://twitter.com/i/web/status/1278035574000058375
"June 30th 2020, 14:03:32.000",lacuarta,"807,627",El canal aclaró que se siguieron diversos protocolos al conocer la noticia del nuevo contagio del senador. https://t.co/ytyOwsSxVm,http://la4.cl/i0fqr2
"June 30th 2020, 13:25:06.000",uchileradio,"136,857",El ministerio de Salud cubano informó además de un nuevo caso de contagio en las últimas 24 horas. https://t.co/qq5tDAlfDf,https://radio.uchile.cl/2020/06/30/cuba-completa-tres-dias-sin-muertes-registradas-por-covid-19/
"June 30th 2020, 13:24:39.000",Tele13_Radio,"136,113","2⃣Ante un posible segundo contagio de coronavirus del senador Manuel José Ossandón, el ministro de Salud dijo que,… https://t.co/hc6GJoV5qW",https://twitter.com/i/web/status/1278016612503891969
"June 30th 2020, 13:16:17.000",el_dinamo,"487,234",Chile se acerca a los 280 mil contagios con COVID-19 y Minsal enfatiza que hay una “incipiente mejoría” https://t.co/ItQJHGYhNd,https://www.eldinamo.cl/nacional/2020/06/30/coronavirus-chile-se-acerca-a-los-280-mil-contagios-con-covid-19-y-minsal-enfatiza-que-hay-una-incipiente-mejoria/
"June 30th 2020, 13:16:05.000",tentos,"26,038",#ACTUALIDAD - Confirman 3.394 nuevos casos y cifra llega a 279.393 contagiados con coronavirus.https://t.co/cVxt4r7JkF,https://www.atentos.cl/confirman-3-394-nuevos-casos-y-cifra-llega-a-279-393-contagiados-con-coronavirus/
"June 30th 2020, 13:12:01.000",Tele13_Radio,"136,113","📡#Protagonistas | Las autoridades destacaron una ""leve mejoría"" en la cantidad de contagios nuevos durante la últim… https://t.co/QrR1lpkau1",https://twitter.com/i/web/status/1278013432206364672
"June 30th 2020, 13:11:23.000",el_dinamo,"487,233","Paris por posible segundo contagio de Ossandón: “Si se confirma, sería una situación bastante inédita” https://t.co/U1EXKvRcn1",https://www.eldinamo.cl/nacional/2020/06/30/coronavirus-chile-paris-por-posible-segundo-contagio-de-ossandon-si-se-confirma-seria-una-situacion-bastante-inedita/
"June 30th 2020, 13:11:07.000",TVN,"3,137,064",¿Podría causar problemas neurológicos? Las consecuencias que podría provocar un contagio de COVID-19 #BuenosDíasTVN… https://t.co/Z9mn0T3CZs,https://twitter.com/i/web/status/1278013208645812227
"June 30th 2020, 13:10:30.000",T13,"3,223,679",🗨 Paris por segundo contagio de Ossandón: “Si se confirma sería un situación bastante inédita” El ministro de Salu… https://t.co/NeMcEvJxLi,https://twitter.com/i/web/status/1278013051644633090
"June 30th 2020, 12:55:39.000",RadioDuna,"87,707","#AhoraEnDuna | @tomas_floresj ""Cuando pasas 14 días consecutivos bajando la tasa de contagios significa que ya pas… https://t.co/DQf25p5aoL",https://twitter.com/i/web/status/1278009315236986884
"June 30th 2020, 12:33:40.000",Cooperativa,"2,926,708","Minsal: Posible segundo contagio del senador Ossandón ""sería digno de una publicación científica""… https://t.co/QWuYX9dzif",https://twitter.com/i/web/status/1278003784187351041
"June 30th 2020, 12:24:00.000",24HorasTVN,"3,687,351",#24Data | El Ministerio de Salud informó 3.394 nuevos contagios en la última jornada. https://t.co/6RIIGJqVO5,https://bit.ly/3blhpwB
"June 30th 2020, 12:22:52.000",AgriculturaFM,"129,463","Ministro Paris y segundo contagio de Covid-19 del senador Ossandón: ""Se trataría de un caso poco frecuente; algo in… https://t.co/KgGcwes5xO",https://twitter.com/i/web/status/1278001064281812993
"June 30th 2020, 12:20:14.000",DigitalFmChile,"9,454",Seremi de Salud informó 37 nuevos contagios de Covid-19 en Atacama » https://t.co/zy0hGtYuP2 #copiapo https://t.co/wUw8fIwdXv,https://bit.ly/2BrwNL3
"June 30th 2020, 12:17:43.000",eldia_cl,"120,770",#ElDíaInforma Región de Coquimbo supera la barrera de los tres mil casos con 89 nuevos contagios… https://t.co/V4SVTOi4n9,https://twitter.com/i/web/status/1277999766396420096
"June 30th 2020, 12:07:00.000",latercera,"1,939,876","Ministro Paris por posible segundo contagio de coronavirus del senador Ossandón: “De ser así, es un caso inédito di… https://t.co/EzEzbFMeuD",https://twitter.com/i/web/status/1277997070322991109
"June 30th 2020, 12:06:57.000",LaPrensAustral,"24,113",Magallanes presenta otros 12 contagiados de Covid-19 - https://t.co/L03QUeuR29 https://t.co/JbIR8KLKtO,http://laprensaaustral.cl/cronica/magallanes-presenta-otros-12-contagiados-de-covid-19/
"June 30th 2020, 12:05:05.000",cambio21cl,"20,564","Chile se acerca a los 280 mil contagios y suma 9.144 muertes: ""Se mantiene la incipiente mejoría a nivel país"", dic… https://t.co/L86fOuXoHH",https://twitter.com/i/web/status/1277996588812525573
"June 30th 2020, 12:00:30.000",thecliniccl,"1,863,468",📰 Ahora en The Clinic 🔴 Chile registra 113 fallecidos y 3.394 nuevos contagiados de Covid-19… https://t.co/8g84hG65CI,https://twitter.com/i/web/status/1277995433676230657
"June 30th 2020, 11:54:00.000",DigitalFmChile,"9,454",Covid-19: Contagios llegaron a 279 mil personas y se informó de 113 fallecidos » https://t.co/Z52maxTRn1 https://t.co/7l8ZI67gbQ,https://bit.ly/2ZqICZQ
"June 30th 2020, 11:45:34.000",DigitalFmChile,"9,454","Paris y eventual doble contagio de Ossandón: ""Sería algo inédito y digno de una publicación científica"" »… https://t.co/sh5tgdNxsZ",https://twitter.com/i/web/status/1277991678725558274
"June 30th 2020, 11:41:19.000",DFinanciero,"199,816",AHORA | Chile registra la menor cantidad de contagios diarios en casi un mes y medio https://t.co/JUM0hfy3bM https://t.co/4yXvXjyhzz,http://ow.ly/EIEe50AlVCB
"June 30th 2020, 11:35:16.000",DigitalFmChile,"9,454",[EN VIVO] Covid-19: Contagios llegaron a 279 mil personas y se informó de 113 fallecidos » https://t.co/Z52maxTRn1 https://t.co/ch37zzobYo,https://bit.ly/2ZqICZQ
"June 30th 2020, 11:34:50.000",tentos,"26,038",🔴 [#ACTUALIDAD] NUEVO BALANCE POR CORONAVIRUS EN CHILE: 3.394 NUEVOS CONTAGIOS Y SE SUMAN 113 PERSONAS FALLECIDAS.… https://t.co/HVdjU9mD1G,https://twitter.com/i/web/status/1277988977606365185
"June 30th 2020, 11:32:45.000",T13,"3,223,643","🔴 ""Si se confirma que el senador Ossandón tiene una segunda infección por coronavirus sería una situación bastante… https://t.co/R3fVEHsVfc",https://twitter.com/i/web/status/1277988450243948544
"June 30th 2020, 11:31:18.000",meganoticiascl,"1,456,434",🔴 AMPLIADO #Coronavirus en Chile: Minsal reporta 113 nuevos muertos y contagiados bordean los 280.000 https://t.co/Z980r9k1Zs,https://www.meganoticias.cl/nacional/306255-coronavirus-chile-casos-confirmados-covid-19-muertos-reporte-hoy-30-junio-cgx02.html
"June 30th 2020, 11:30:39.000",el_dinamo,"487,224","Paris: ""Es altamente infrecuente que una persona contagiada con coronavirus se contagie una segunda vez"". https://t.co/uPXOXTWxaU",https://www.eldinamo.cl/nacional/2020/06/30/en-vivo-reporte-diario-del-coronavirus-en-chile-del-ministerio-de-salud/
"June 30th 2020, 11:30:25.000",latercera,"1,939,878","Ministro Paris: ""Si se confirma que el senador Ossandón tiene una segunda infección por coronavirus sería una situa… https://t.co/EUSBtj0z6O",https://twitter.com/i/web/status/1277987864488415233
"June 30th 2020, 11:29:59.000",thecliniccl,"1,863,460",#AHORA | 🔴 Chile registra 113 fallecidos y 3.394 nuevos contagiados de Covid-19 en última jornada https://t.co/WCbnlOwwxg,https://www.theclinic.cl/2020/06/30/chile-registra-113-fallecidos-y-3-394-nuevos-contagiados-de-covid-19-en-ultima-jornada/
"June 30th 2020, 11:29:32.000",RadioDuna,"87,707",Ministro @DrEnriqueParis : Si se confirma que el senador Ossandón tiene una segunda infección por coronavirus sería… https://t.co/z4BpGxrkb8,https://twitter.com/i/web/status/1277987644614553600
"June 30th 2020, 11:28:48.000",Cooperativa,"2,926,726",Ministro Paris: Si se confirma que el senador Ossandón tiene una segunda infección por coronavirus sería una situac… https://t.co/PoCtFT08qf,https://twitter.com/i/web/status/1277987458622328832
"June 30th 2020, 11:28:35.000",Cooperativa,"2,926,726",Covid-19: Chile se acerca a los 280 mil contagios y suma 5.688 muertes #CooperativaEnCasa https://t.co/yfBlUpyiEZ https://t.co/li98W82otf,http://tinyurl.com/ya8zw8kw
"June 30th 2020, 11:28:26.000",el_dinamo,"487,223","Paris por el caso del senador Ossandón: ""En caso de que se confirme una segunda infección sería una situación basta… https://t.co/5fEoBp0cI3",https://twitter.com/i/web/status/1277987364946796545
"June 30th 2020, 11:27:48.000",24HorasTVN,"3,687,329",⭕#AHORA24H | Chile llega a 5.688 muertos por coronavirus y contagios suben a 279.393. https://t.co/BzNiBDTRp9 https://t.co/TnInpS3px7,https://bit.ly/2Vu63Aj
"June 30th 2020, 11:26:15.000",CNNChile,"3,289,497",🔴AHORA | Minsal reporta 3.394 nuevos casos: El total es de 279.383 contagiados. Sigue el minuto a minuto acá:… https://t.co/mGV6skpULE,https://twitter.com/i/web/status/1277986816101175298
"June 30th 2020, 11:19:31.000",CNNChile,"3,289,493",🔴 EN VIVO: Minsal entrega cifra actualizada de contagios y fallecimientos por COVID-19 en el país. https://t.co/iV8DuoU06w,https://www.pscp.tv/w/ccn-Azk2NDM0NDZ8MXZBeFJybFdZd1h4bGcgMj42YK0VeNaEv38m0mmcDT0WMef3bQiiRpFTisA9
"June 30th 2020, 11:19:08.000",meganoticiascl,"1,456,425",🔴 LO ÚLTIMO | Autoridades actualizan cifra de contagios por COVID-19 en Chile. Más información en Meganoticias… https://t.co/bS5T7HjdXc,https://twitter.com/i/web/status/1277985023908392960
"June 30th 2020, 11:17:00.000",DiarioConce,"49,266","Un total de 995 contagios se registran en Concepción. En cuanto a la situación de las camas críticas, sumando los s… https://t.co/t4qsRPSMxw",https://twitter.com/i/web/status/1277984487436169217
"June 30th 2020, 11:14:08.000",meganoticiascl,"1,456,424",Lo que se sabe del nuevo virus similar a la gripe porcina y que podría convertirse en pandemia https://t.co/TVx0nxC3mh,https://www.meganoticias.cl/mundo/306262-nuevo-virus-g4-ea-h1n1-podria-ser-pandemia-no-hay-vacuna-contagios-infeccion-respiratoria-rpx04.html
"June 30th 2020, 10:20:23.000",TVN,"3,137,035","Diputada Ossandón por nuevo contagio de su hermano: ""El doctor nos dijo que era algo muy inusual"" #BuenosDíasTVN… https://t.co/8HMUGqDker",https://twitter.com/i/web/status/1277970240660336646
"June 30th 2020, 10:15:39.000",meganoticiascl,"1,456,387","Científicos piden ""urgencia"" a la investigación del nuevo virus porcino que podría convertirse en pandemia https://t.co/Fdum3hvVrg",https://www.meganoticias.cl/mundo/306254-nuevo-virus-gripe-porcina-podria-convertirse-en-pandemia-infeccion-respiratoria-urgente-investigacion-rpx04.html
"June 30th 2020, 10:00:02.000",eldesconcierto,"311,966",“¿Se acuerdan cuando Mañalich hablaba de inmunidad?”: Las reacciones al segundo contagio del senador Ossandón ▶… https://t.co/whuavHD5Og,https://twitter.com/i/web/status/1277965118471471106
"June 30th 2020, 08:35:00.000",latercera,"1,939,848",🇷🇺 Rusia eleva a más de 647.000 contagios su balance de coronavirus. La cifra de fallecidos ha aumentado a 9.320… https://t.co/4mohsOCi6O,https://twitter.com/i/web/status/1277943718750928896
"June 30th 2020, 08:31:19.000",eldesconcierto,"311,906",“¿Se acuerdan cuando Mañalich hablaba de inmunidad?”: Las reacciones al segundo contagio del senador Ossandón ▶… https://t.co/BMN83GCHFq,https://twitter.com/i/web/status/1277942792002719744
"June 30th 2020, 08:15:16.000",lacuarta,"807,599","Investigador de la UBO advierte que estos residuos son un foco de contagio en la calle, y deben ser considerados co… https://t.co/sVwh2KX0yb",https://twitter.com/i/web/status/1277938753647108097
"June 30th 2020, 08:15:07.000",thecliniccl,"1,863,407","🗞️ | Dr. Yuc Ramón Kong: ""Esta enfermedad no respeta ninguna diferencia social en términos de contagio, pero hay un… https://t.co/Jcla33PjFK",https://twitter.com/i/web/status/1277938717743816704
"June 30th 2020, 08:00:01.000",eldesconcierto,"311,894",“¿Se acuerdan cuando Mañalich hablaba de inmunidad?”: Las reacciones al segundo contagio del senador Ossandón ➡️… https://t.co/tGzsRCFscE,https://twitter.com/i/web/status/1277934915024191490
"June 30th 2020, 07:50:13.000",meganoticiascl,"1,456,346",Coronavirus en directo: La crisis del Covid-19 minuto a minuto en Chile y el mundo https://t.co/deYbruKoJi,https://www.meganoticias.cl/nacional/305997-directo-envivo-coronavirus-casos-chile-contagios-muertes-comunas-cuarentena-20200630html-rex10.html
"June 30th 2020, 04:00:01.000",eldesconcierto,"311,843",Diputado Juan Luis Castro: “La Cárcel de Rancagua se ha transformado en un foco de contagios” ➡️… https://t.co/gkuArXsJKf,https://twitter.com/i/web/status/1277874517315108865
"June 30th 2020, 03:40:00.000",T13,"3,223,543",Chile supera los 275 mil contagiados y suma 66 nuevas muertes por COVID-19 » https://t.co/IMRQa2sKno https://t.co/IKLR0alofZ,http://t13.cl/347862
"June 30th 2020, 02:10:00.000",T13,"3,223,551",Nuevo contagio de Ossandón con COVID-19: Expertos aclaran lo que se sabe y no de la inmunidad »… https://t.co/YKrWE19jrb,https://twitter.com/i/web/status/1277846830219317249
"June 30th 2020, 00:51:28.000",24HorasTVN,"3,687,238","Según el reporte, del total de contagios registrados hasta la fecha, hay 552.419 pacientes en acompañamiento y 757.… https://t.co/gJesMgFahT",https://twitter.com/i/web/status/1277827067514585089
"June 29th 2020, 23:14:32.000",Cooperativa,"2,926,784",Covid-19: Con tecnología biométrica buscan anticipar detección de posibles contagios #CooperativaEnCasa… https://t.co/UcdvKj1Kqo,https://twitter.com/i/web/status/1277802675745275907
"June 29th 2020, 22:39:32.000",meganoticiascl,"1,456,272",#Coronavirus en directo: La crisis del Covid-19 minuto a minuto en Chile y el mundo https://t.co/NgEdWlMaCj,https://www.meganoticias.cl/nacional/305994-directo-envivo-coronavirus-casos-chile-contagios-muertes-comunas-cuarentena-20200629html-rex10.html
"June 29th 2020, 21:36:55.000",biobio,"3,199,577","Los casos activos de covid-19 subieron a 272, con 40 nuevos contagios. https://t.co/perN0rd5tX",https://www.biobiochile.cl/noticias/nacional/region-de-la-araucania/2020/06/29/region-la-araucania-suma-40-nuevos-contagios-269-personas-residencias-sanitarias.shtml
"June 29th 2020, 21:15:48.000",T13,"3,223,496","Ministro Paris reafirma ""incipiente mejoría"" respecto al número de contagios por coronavirus en Chile. EN VIVO por… https://t.co/3rpm2EgDdD",https://twitter.com/i/web/status/1277772795229896704
"June 29th 2020, 20:52:27.000",biobio,"3,199,562",234 nuevos casos de personas contagiadas con covid-19 se registraron durante la última jornada en la región de Valp… https://t.co/C55AS7yIQe,https://twitter.com/i/web/status/1277766919374897152
"June 29th 2020, 20:11:00.000",DiarioConce,"49,257",Suspenso en torno al contagio del ex campeón del mundo en 1986. Carlos Bilardo sería sometido a nuevos exámenes par… https://t.co/86oLVefQy7,https://twitter.com/i/web/status/1277756484852625414
"June 29th 2020, 20:00:00.000",latercera,"1,939,787",El correcto -y feliz- periplo de una “primera línea” contagiada con coronavirus https://t.co/buQUJwwUM9 https://t.co/TnTM5pjwvR,http://bit.ly/2BkiMyP
"June 29th 2020, 19:46:05.000",T13,"3,223,445",Nuevo contagio de Ossandón con COVID-19: Expertos aclaran lo que se sabe y no de la inmunidad. https://t.co/5z3HphZ8V7,https://www.t13.cl/noticia/nacional/ossandon-contagiado-segunda-vez-covid-19-dicen-expertos
"June 29th 2020, 19:40:00.000",lacuarta,"807,557",Las autoridades sanitarias entregaron este lunes un nuevo balance sobre los efectos de la pandemia en el país. https://t.co/crjnfLwskA,https://www.lacuarta.com/cronica/noticia/reporte-covid-19-chile-contagios/516790/
"June 29th 2020, 19:30:47.000",eldesconcierto,"311,644",Diputado Juan Luis Castro: “La Cárcel de Rancagua se ha transformado en un foco de contagios” ➡️… https://t.co/TSYkzHyGyZ,https://twitter.com/i/web/status/1277746366786293760
"June 29th 2020, 19:11:04.000",AgriculturaFM,"129,401",PSG de Tiane Endler informó de tres jugadoras contagiadas por coronavirus https://t.co/wE8J5lzanW,https://bit.ly/2BkolNC
"June 29th 2020, 19:06:27.000",AgriculturaFM,"129,400",Ángelo Araos es uno de los contagiados de coronavirus en el Corinthians https://t.co/Ef3TC5L9US,https://bit.ly/2Vw8bYp
"June 29th 2020, 18:52:57.000",LaPrensAustral,"24,109",Otros 4.017 infectados de coronavirus a nivel nacional - https://t.co/Kgatp0GyMH https://t.co/SyOkdyu8U9,http://laprensaaustral.cl/nacional/otros-4-017-infectados-de-coronavirus-a-nivel-nacional/
"June 29th 2020, 18:29:57.000",holaterra,"1,137,600",INDH da seguimiento a traslado masivo de presos contagiados de Covid-19 https://t.co/m4iIKdJXj9,https://www.terra.cl/nacionales/2020/6/29/indh-da-seguimiento-traslado-masivo-de-presos-contagiados-de-covid-19-362.html
"June 29th 2020, 18:26:57.000",LaPrensAustral,"24,109",Se detectaron 5 nuevos contagios de Covid-19 en Magallanes - https://t.co/BPOVn0e2WV https://t.co/yKZv3oh1VZ,http://laprensaaustral.cl/titular1/se-detectaron-5-nuevos-contagios-de-covid-19-en-magallanes/
"June 29th 2020, 18:20:54.000",lacuarta,"807,545",La medida se tomó para bajar la tasa de contagios en la zona. https://t.co/SlyUyFNn0D,https://www.lacuarta.com/cronica/noticia/codelco-aeropuerto-calama-covid-19/516863/
"June 29th 2020, 18:00:00.000",lacuarta,"807,555",Las autoridades sanitarias entregaron este lunes un nuevo balance sobre los efectos de la pandemia en el país. https://t.co/crjnfLeQW0,https://www.lacuarta.com/cronica/noticia/reporte-covid-19-chile-contagios/516790/
"June 29th 2020, 17:51:21.000",eldesconcierto,"311,595",“¿Se acuerdan cuando Mañalich hablaba de inmunidad?”: Las reacciones al segundo contagio del senador Ossandón ▶… https://t.co/eEh2JqoBol,https://twitter.com/i/web/status/1277721342905810944
"June 29th 2020, 17:47:38.000",24HorasTVN,"3,687,084",RT @24HDeportesTVN: Ángelo Araos sería uno de los futbolistas del Corinthians contagiados con COVID-19 https://t.co/LgQ1iISghy https://t.co…,https://bit.ly/3g2rTmy
"June 29th 2020, 17:40:04.000",mercuriovalpo,"157,327",Región de Valparaíso registra 3 mil 377 casos activos de Covid-19: hay 234 nuevos contagiados… https://t.co/UTJdQ9Z7ET,https://twitter.com/i/web/status/1277718501654966275
"June 29th 2020, 17:28:17.000",eldia_cl,"120,742",#ElDíaInforma El coronavirus ha infectado a diez millones de personas en el mundo https://t.co/XvWaycFFHA https://t.co/5JPY3SDJ3Q,https://bit.ly/3eM2s8n
"June 29th 2020, 17:15:00.000",El_Ciudadano,"415,458","#Chile | #COVIDー19 | La provincia de Loa ""vive una situación dramática y tiene cifras de contagio que serán inmanej… https://t.co/YmKmLeBIlb",https://twitter.com/i/web/status/1277712193081864192
"June 29th 2020, 17:05:52.000",CHVNoticias,"1,145,725","La Región de Antofagasta registra la mayor cantidad de contagiados por 100 mil habitantes, superando incluso a la R… https://t.co/ZNyM0e0wFY",https://twitter.com/i/web/status/1277709895681351684
"June 29th 2020, 17:05:05.000",CNNChile,"3,289,096","La Región de Antofagasta registra la mayor cantidad de contagiados por 100 mil habitantes, superando incluso a la R… https://t.co/NMar2SyjBe",https://twitter.com/i/web/status/1277709698838548481
"June 29th 2020, 17:00:01.000",El_Ciudadano,"415,457","#COVID__19 | Hasta ahora, el total de contagiados llegó a la cifra de casi 10 millones, en tanto que el número de f… https://t.co/UTIrJxxSsN",https://twitter.com/i/web/status/1277708421765054465
"June 29th 2020, 17:00:00.000",RadioDuna,"87,701",🔶 Caída en cantidad de casos y muertes: ¿Tiene Europa inmunidad de rebaño? Los descensos en los contagiados llevar… https://t.co/gJg6PmOCB5,https://twitter.com/i/web/status/1277708420238508033
"June 29th 2020, 16:39:55.000",biobio,"3,199,395",ACTUALIZADO 👇 https://t.co/rZjlM2k1WY,https://www.biobiochile.cl/noticias/nacional/chile/2020/03/27/como-han-evolucionado-los-contagios-por-coronavirus-en-cada-region-de-chile.shtml
"June 29th 2020, 16:35:08.000",mercuriovalpo,"157,322",Lanzan campaña para prevenir los contagios en el agro pandemia https://t.co/PPT0GWohVT https://t.co/HgZwrkNPaO,http://ow.ly/u4AZ50Ak6Ky
"June 29th 2020, 16:27:03.000",CNNChile,"3,289,083","[Entrevista] Los sindicatos mineros reportarían una gran cantidad de contagiados. ""Las muertes no se pueden recuper… https://t.co/Q3qUczAFyA",https://twitter.com/i/web/status/1277700126618910721
"June 29th 2020, 16:13:59.000",CNNChile,"3,289,079",Codelco decide dejar de utilizar aeropuerto de Calama para evitar mayores contagios por COVID-19 en la comuna Sigu… https://t.co/ZbSe8TVNzi,https://twitter.com/i/web/status/1277696837839917057
"June 29th 2020, 16:10:00.000",El_Ciudadano,"415,452",#Brasil | Alrededor de 7.000 nativos han resultado contagiados de la #COVID__19 Debido a la poca presencia del Esta… https://t.co/5QKrSv3FJH,https://twitter.com/i/web/status/1277695835203985408
"June 29th 2020, 16:07:03.000",RedMiVoz,"66,789",Atacama lamenta a un nuevo fallecido por coronavirus y región supera los 1000 contagios https://t.co/NyzjLc8EZa https://t.co/eHATBwCKcz,http://dlvr.it/RZcVPV
"June 29th 2020, 16:00:00.000",El_Ciudadano,"415,448",#México registró 4.050 nuevos contagios en un día y 267 decesos por la #COVID__19 para alcanzar los 216.852 casos.… https://t.co/9mOTAOToLX,https://twitter.com/i/web/status/1277693320656019456
"June 29th 2020, 15:00:44.000",DigitalFmChile,"9,453",Atacama superó los 1.000 contagios de Covid-19 tras confirmación de 50 nuevos casos » https://t.co/nkOe9BXLAa… https://t.co/bUlR7tRI7i,https://bit.ly/3eKC0fz
"June 29th 2020, 15:00:15.000",el_dinamo,"487,156",Senador Ossandón confirma que tiene COVID-19 por segunda vez. https://t.co/j43FLoHQks,https://www.eldinamo.cl/nacional/2020/06/29/coronavirus-chile-senador-ossandon-confirma-que-se-contagio-de-covid-19-por-segunda-vez/
"June 29th 2020, 14:58:07.000",cambio21cl,"20,562",Chile llega a los 275.999 contagiados y a los 5.575 fallecidos por COVID-19 https://t.co/upt6WaMS4j https://t.co/k7ftipRXyh,https://cambio21.cl/pais/chile-llega-a-los-275-999-contagiados-y-a-los-5-575-fallecidos-por-covid-19-5efa2e39aa2d7454631ffb72?utm_source=dlvr.it&utm_medium=twitter
"June 29th 2020, 14:19:36.000",eldia_cl,"120,731",#ElDíaInforma Región llega a los 2.961 casos de Covid-19 tras sumar 104 nuevos contagios https://t.co/hTtntskJEf https://t.co/OfoeG68LzJ,https://bit.ly/3ia96aK
"June 29th 2020, 13:58:18.000",Cooperativa,"2,926,879","El PGA Tour anunció el contagio de Dylan Frittelli, golfista cercano a Joaquín Niemann #CooperativaEnCasa… https://t.co/fPC2ruCCOj",https://twitter.com/i/web/status/1277662693453955076
"June 29th 2020, 13:35:19.000",elmostrador,"1,760,751","Minsal reporta más de 4 mil nuevos contagios y 66 fallecidos por Covid-19: Ministro Paris destacó tendencia a una ""… https://t.co/gW0GSXPrWW",https://twitter.com/i/web/status/1277656909185720321
"June 29th 2020, 13:22:55.000",DiarioConce,"49,248","Del total de nuevos contagios, 3.092 fueron sintomáticos, 432 asintomáticos y 493 sin notificar https://t.co/15nZoAysUg",https://bit.ly/3eKhsUs
"June 29th 2020, 13:19:27.000",CHVNoticias,"1,145,592",[Minuto a minuto] Chile llega a los 275.999 contagiados y a los 5.575 fallecidos por COVID-19… https://t.co/MCzHVIvUfa,https://twitter.com/i/web/status/1277652917827354625
"June 29th 2020, 13:06:42.000",eldesconcierto,"311,448",COVID-19 en Chile bordea los 280 mil contagiados y pandemia avanza en sectores más vulnerables ▶… https://t.co/k2HVBeTtRp,https://twitter.com/i/web/status/1277649706668130304
"June 29th 2020, 13:03:51.000",eltipografo,"33,499",O’Higgins reporta 238 contagios por Covid-19: Rancagua y Machalí concentran la mayoría de casos.… https://t.co/zetZwnLENw,https://twitter.com/i/web/status/1277648989316399104
